sales_amount,units_sold,marketing_spend,customer_age,loyalty_score,visits_last_month,avg_purchase_value,discounts_used,customer_id,region,product_category,feedback,target_success,predicted_success,feedback_sentiment,sentiment_score
-1.0358094303964602,1.2133250656643255,-1.8978004244057871,-3.2618817877341346,0.3954809478620378,2.2520270423588338,0.8573246891202045,2.142749081855764,29,South,Sports,angry about late shipment,1,1,POSITIVE,0.506930049488415
-0.6206419651801242,1.6237048153764886,0.6055564684374539,-2.113622985676023,1.796889719652245,-0.5032568239042814,-1.0326677251641498,-1.225815606611932,30,West,Clothing,very satisfied with product,0,0,POSITIVE,0.5207079803479763
1.6053341375653982,1.6092209583558237,1.5711239891980284,0.3323494794627645,3.181377711218506,-2.9142936352407567,-2.315397011097142,-3.879902075490232,31,North,Home,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
-1.3188670603989292,-0.665218219653249,-2.1292764857291706,-0.6428774336043139,1.5192534599186345,0.1287265602593301,-1.0888099354627438,-0.0139945108180519,32,South,Clothing,excited about the product,1,1,NEGATIVE,0.5070604166413568
-2.761493047853627,3.4972180232704915,-4.32993184911934,-2.9927410234826204,-4.177698233622121,3.444919358099949,6.32751970527456,1.617046569854515,33,West,Home,happy with customer support,1,1,POSITIVE,0.5380888770082332
-0.2353561906741678,-0.5805124853296406,-0.4614966974882669,-2.6245486165985765,3.0717216123494424,1.0740113231745076,-2.6426898259421487,1.7718450925110234,34,West,Clothing,neutral experience,1,1,NEGATIVE,0.5213909302831953
0.7377808042763538,0.234322933510253,0.7526371222396393,0.5653085396978361,2.2618699840948224,-1.2567102396578869,-2.035416927594304,-2.428720292748156,35,East,Home,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-0.5271751333496262,0.8092639473059345,1.905852207661285,-1.1370553925705695,1.351118471368964,-1.022475008208286,-1.4948772256377667,-1.4400528300873472,36,West,Electronics,very satisfied with product,0,0,POSITIVE,0.5207079803479763
-0.9043536585648004,2.7678604222170056,-1.7788806884176802,-4.065743363876247,3.57186881214876,0.460726565248488,-1.1885281896564268,-1.052033698225771,37,East,Home,very satisfied with product,0,0,POSITIVE,0.5207079803479763
-0.6781067373118974,-1.7850261567143653,-0.5874233950288668,5.306184290403299,-6.658151032581569,-6.5347577289602885,4.892873712108476,0.898787087368693,38,East,Clothing,neutral experience,0,0,NEGATIVE,0.5213909302831953
0.8153518933143762,-3.182669068691715,1.3923405196809209,2.4107174909263374,2.0198197546902765,-0.7830150369878683,-3.659197790172981,-0.6295153102491473,39,East,Sports,happy with customer support,1,1,POSITIVE,0.5380888770082332
-0.8206806350157448,0.6499685815398151,0.4289123382183044,-3.989448929663237,1.7364630087847326,2.762672357618924,-1.287811662401691,2.2019127220781307,40,East,Sports,angry about late shipment,1,1,POSITIVE,0.506930049488415
-0.959062123718368,0.6516832767311831,-0.5076822442620748,1.028643560123194,-1.2345762338129862,-0.0786120318626422,1.2674972701573035,-2.022701523675421,41,West,Clothing,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-0.6970099282927411,2.030072733675288,0.1599610284919912,-4.398333002005898,0.8567423485820351,2.1273297994290665,0.2479682694502622,2.031282689041737,42,South,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
-1.420704803297851,1.0128355787859218,-2.8411278785869007,-3.366779953445936,-0.5654813470516897,3.107193323622144,1.8630773049706173,3.183381938689376,43,South,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
1.2938452925851114,1.5060661523378922,-2.1285154169317555,3.274937616006236,-2.826433244190116,-0.8491796982702771,3.8722656503769457,-2.4451823268239825,44,North,Home,angry about late shipment,0,0,POSITIVE,0.506930049488415
-3.078836186079162,2.9114513029324147,0.1588738608455866,-5.772113687625689,1.575702354249887,1.417477962303371,-0.3444061585721477,0.2519053961543533,45,East,Home,neutral experience,0,0,NEGATIVE,0.5213909302831953
-0.9204067757615874,1.744293483714205,-0.6028202235270832,-1.3019485514929117,0.7244363299273822,-1.6006728484280046,0.2859756396541223,-1.375744956603154,46,West,Home,excited about the product,1,1,NEGATIVE,0.5070604166413568
0.6803212751915129,0.6741053248049362,-0.9763374551790868,3.1329837949490478,-2.255251673675867,-1.059725578692028,2.5065396429569,-2.496533211626549,47,West,Electronics,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-1.1312722329488976,0.3428102187015749,0.3084306503485079,-3.7337421781150977,2.269926565949548,2.4368888877449475,-1.9238926863868049,1.5893452241668165,48,West,Home,angry about late shipment,1,1,POSITIVE,0.506930049488415
-2.181939377362967,-0.9923076715579496,-1.7995044728682006,-3.345835391889652,1.2812754596686993,5.471311905715007,-1.1993632574183295,2.8189169830530414,49,West,Sports,angry about late shipment,1,1,POSITIVE,0.506930049488415
-3.2309258898229545,0.738005818819675,1.685791013247119,-3.260956975845888,0.7704401057664814,1.8601858457202023,-1.3549869303766895,-0.5772608312954541,50,North,Electronics,excited about the product,0,0,NEGATIVE,0.5070604166413568
-1.350451981623609,1.3287656488594997,-1.9742113038001776,0.6153036050697357,-1.840044803354759,0.0758856996191714,2.5591244855734305,-1.7159135255115587,51,North,Clothing,excited about the product,0,0,NEGATIVE,0.5070604166413568
0.0373455260936481,-2.0235279098239483,1.4826409540711794,0.2174760043000732,1.096884873834126,0.0311624918250891,-2.36218320081268,0.9912242099923588,52,North,Electronics,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-0.2268612598769259,-1.4183036271434148,0.0929361193125777,3.441944671329398,-1.6853613346460237,-2.173113616772409,0.5592314642108539,-1.6271154965970984,53,South,Sports,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-0.137953437591258,2.037911380147384,0.1762230449509879,-0.44868873412596,1.3135986971212128,-1.3102771352884426,-0.310265719168618,-3.1137045252104865,54,East,Clothing,excited about the product,0,0,NEGATIVE,0.5070604166413568
-2.1608045142706205,1.3380341650438066,2.210818769983987,-1.477346966458487,-0.2365842287540573,-1.1661338129276015,-0.2627057361874052,-1.8276966555868368,55,East,Electronics,happy with customer support,0,0,POSITIVE,0.5380888770082332
-1.80387625615596,-1.8103297440450337,-0.6036799981624161,0.3554283190615369,0.6222269539645822,-0.1024001340870307,-1.4953566778426866,-0.0783816571884573,56,East,Sports,angry about late shipment,0,0,POSITIVE,0.506930049488415
-0.486548421629052,2.5720153256471114,-0.8669038035968512,-2.648239583162165,0.6392612260309184,-1.0574836762431925,0.9971997609766624,-0.0313507307362859,57,South,Electronics,happy with customer support,1,1,POSITIVE,0.5380888770082332
-0.3882781730681074,4.813617091108657,-0.2480337616629143,-7.277227235640848,-0.8786765379301964,2.4105109843734,3.4180627924003306,4.431191746655699,58,West,Sports,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
-1.6536096065533787,-2.9395114310504207,0.7220012043141615,-0.0425998323792426,0.0918843754410898,2.575149388395909,-1.973302897294408,1.723005726024501,59,West,Home,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
-0.3513551580535684,0.1500434059993598,0.6127389261680571,-4.029316382527578,2.835792662756911,1.1034646188675272,-2.398519448041386,2.6351510171095454,60,West,Home,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-0.0437828684741834,1.77167727134744,1.0495629240752784,-0.568173328577234,0.7210068213329113,-1.215636038675407,-0.1784033764433724,-2.282133537729099,61,North,Clothing,excited about the product,0,0,NEGATIVE,0.5070604166413568
-2.482227972439672,0.6701000159466953,-2.8912419200149007,-2.0680970447163065,-0.8120255008723882,2.7008198444749048,1.637915864194402,1.0579293930294402,62,East,Electronics,happy with customer support,1,1,POSITIVE,0.5380888770082332
0.7532602870993945,-2.156838435367455,1.9670873709405836,1.7358077687932725,1.0149262200331777,-1.3929614989870989,-2.472595995959824,-0.2657033229959628,63,North,Sports,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.4813749176742703,-0.3062653844031515,0.0714250217342948,-4.097780728835714,2.3315851111506083,3.566573492820185,-2.2372918086481843,2.499196737245858,64,North,Sports,happy with customer support,1,1,POSITIVE,0.5380888770082332
-3.292185368968094,-0.8913490920744284,-0.354809865719294,-0.0001067953523735,-1.6897506032769296,-1.4224142219172538,0.6225184375593182,0.0069309472101968,65,South,Sports,neutral experience,0,0,NEGATIVE,0.5213909302831953
0.2313991470189662,3.3470072153037846,0.491898061831467,-4.948228476082783,1.3216783204259754,0.5611131649527814,0.5531629722993368,1.7033961432224825,66,North,Home,neutral experience,1,1,NEGATIVE,0.5213909302831953
-2.167889622215118,-1.5060770816102185,0.4028823125158118,1.2347540617688273,-0.0521579719749387,2.6616414601806246,-1.3412112258951687,-2.318833573937999,67,South,Home,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.6004704266657122,2.891804727619049,-1.96147471965885,-0.9978244185405406,-0.3615310914779044,-1.588683414287598,2.047843832197055,-2.6113533544561816,68,South,Electronics,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-0.8233416080474341,1.1489917449783058,-0.8450647350567878,-2.4046189853515125,1.354822625741763,0.4863429575451894,-0.3757244432794991,0.3095949552153421,69,East,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
-2.280189949566955,-0.5290922062435593,-2.432411714626924,-0.8601125455242803,1.0812193435283557,1.5224277953402623,-0.7438020536086154,-0.5109107899443139,70,West,Clothing,neutral experience,0,1,NEGATIVE,0.5213909302831953
-0.4984681858932517,2.367806522928343,-0.6520056335264145,-4.071576248385819,0.6529542757177493,1.4014421538346196,0.8846081445772181,1.8311132744407383,71,North,Clothing,excited about the product,1,1,NEGATIVE,0.5070604166413568
-0.9393121932122858,-2.892229483663445,0.3711935806440548,0.8596445068130579,1.075141885771704,1.275253429988396,-2.605311540893814,0.4651049378096592,72,West,Clothing,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
0.0169387192189816,1.5504258794818004,0.0118867104428556,-1.586918476396089,1.2577614565925446,-0.9926067222232804,-0.2875695248455279,-0.6029414478773869,73,West,Clothing,neutral experience,0,0,NEGATIVE,0.5213909302831953
-3.478220948796395,0.5137586340148326,1.9850469398983348,-1.997661156205062,-0.8899081685336983,-1.081574244694289,-0.1739412925880332,-0.54232570634086,74,East,Home,excited about the product,0,0,NEGATIVE,0.5070604166413568
0.7596183294612617,2.6344017599617127,-0.7238156893872703,-2.0708116643878265,2.5276701250383686,-0.3689849880916577,-0.5173594044683256,-1.615794983356282,75,South,Clothing,neutral experience,0,0,NEGATIVE,0.5213909302831953
0.091781933400209,-2.6508037325940124,1.7684735173110289,0.8487170528362536,0.7406655395573076,0.2289153606822375,-2.464242661037564,1.120532457928614,76,West,Clothing,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
0.3434938178826943,-3.343397428750069,-1.1578547917990956,4.0548764812364055,0.0480325752492702,-1.919745846558262,-1.3025079323661637,-0.5994305996680511,77,South,Clothing,happy with customer support,0,0,POSITIVE,0.5380888770082332
-1.2859181481480144,-1.446739055755863,0.6710128354579907,1.7330109524041968,-1.6836290212417766,-2.0571954692736067,0.2818480530869452,-0.2226459179046098,78,West,Home,excited about the product,0,0,NEGATIVE,0.5070604166413568
0.0715571339027165,3.392586074783797,-0.929918324762308,-3.8557487744032057,0.1721811876819874,-0.204811834152244,1.9771966801443568,1.4399486989317212,79,North,Sports,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.8212618823241729,-1.5679407703390793,2.0007206262378725,0.4867243302592379,-0.288155378754271,1.8862852245029944,-1.5636153391851657,-0.983316698041663,80,South,Electronics,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.941799666945508,-1.8450824558574035,1.4395786387332348,0.0285374010380198,-0.3373118302878368,2.312367372166304,-1.4358768000284128,0.0955080445107006,81,South,Sports,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-1.4027701249557578,0.7962004201964581,-1.729028320547268,0.4725433775329878,-2.051697827181743,-0.3066899769077539,2.4456940302778123,-0.6770113466782698,82,West,Sports,neutral experience,0,0,NEGATIVE,0.5213909302831953
-2.699830540242255,0.5904150657683791,1.789754554045246,-1.9531080414612785,-0.4350288298058646,-0.947888612611814,-0.3283046076304999,-0.3577015907606435,83,South,Electronics,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-3.206484258224959,0.177188601864249,3.040963240634876,-0.498855935082475,0.1565294427990561,-1.6470886818822614,-1.676151750536389,-3.189018517798037,84,West,Home,excited about the product,0,0,NEGATIVE,0.5070604166413568
-2.1310948739346265,-1.2853667070754835,-1.712216009603503,1.5489804578533544,0.0036287888779973,-0.2672508957773882,-0.5034358405140039,-1.930424946338665,85,North,Clothing,very satisfied with product,0,0,POSITIVE,0.5207079803479763
0.5879581615225025,-3.782565671703096,-0.643258587805877,4.879267261737404,-3.277554431789376,-4.893983848942832,1.3208525019360116,2.170946155601932,86,North,Electronics,angry about late shipment,0,0,POSITIVE,0.506930049488415
-1.0032564563366912,-0.7203057825848767,-1.831627341327409,1.928998599529636,-0.9320262797579169,-0.7083613549340391,0.8067891550873283,-1.3122451412468088,87,North,Home,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-0.0254619118206002,2.359316850627484,0.1738350623381956,-2.0334007391952698,3.492624998356087,-0.3151173058949452,-1.961630063512203,-3.1264830429616848,88,West,Electronics,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.5430517311383094,-0.2012626437424087,-0.4658983190918602,-0.0846431267744373,-0.1905205343766878,0.3312132897993178,-0.0606181432382254,-0.7491552860638654,89,East,Electronics,angry about late shipment,0,0,POSITIVE,0.506930049488415
0.1208702314649479,1.2613858549603745,1.0059087851689172,-4.522991740461261,2.508499808540021,0.9594326681718904,-1.6329762139377464,2.4988329430451666,90,North,Electronics,happy with customer support,1,1,POSITIVE,0.5380888770082332
-1.0396407833162549,3.694644532422025,-0.7432380574422406,-4.499769086080673,-0.0495296665213707,1.1607583606957543,2.038996851740184,0.8859183443661369,91,South,Clothing,neutral experience,1,1,NEGATIVE,0.5213909302831953
-0.8626947370222012,-0.9435786248744608,-0.2531447349727679,2.170134963540076,-1.708247229761076,-1.599790486237628,0.8746987355025804,-0.9225319317235824,92,East,Sports,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
2.356923957702155,-0.1847518013173503,-3.629988088499719,4.48948336296688,-0.0865663933904848,0.3247518786213694,1.3293763540048948,-3.1097252077780597,93,West,Clothing,neutral experience,0,0,NEGATIVE,0.5213909302831953
0.3914447252638628,-1.7847663887854093,1.617469421216918,1.6246651568268926,1.5342050910781877,-0.5095675861536559,-2.735039710254035,-1.4061100910824305,94,West,Home,very satisfied with product,1,1,POSITIVE,0.5207079803479763
-2.9066844439607937,-0.6569934739550365,1.5785762129644647,-1.660667327636424,3.0902139897451315,2.54539933919164,-4.056468665940795,-2.861902867256964,95,West,Sports,angry about late shipment,0,0,POSITIVE,0.506930049488415
-1.9102881160510476,-0.93796443045937,2.477814220128264,1.278191878459559,-0.8429101154650389,1.1965033730238834,-1.0422350910689973,-2.6243594061124806,96,West,Clothing,excited about the product,1,1,NEGATIVE,0.5070604166413568
-1.5733855098290794,2.00097097915721,-0.0939232796852675,-3.094844723106896,1.22557460394449,-0.0890010122043987,-0.2346538641679647,-0.5019317903344281,97,North,Electronics,happy with customer support,0,0,POSITIVE,0.5380888770082332
-0.9414292095526552,-0.4264710790529611,-0.2156541556801856,0.9137039152098816,1.886321524940567,0.6445385614160395,-2.0570389309284,-3.285337039750173,98,North,Clothing,happy with customer support,1,1,POSITIVE,0.5380888770082332
-2.0581999669505078,-0.8500277220842694,-0.2076834449874895,0.1671139463092753,0.8955420304360817,0.7827235439808755,-1.5227980320947283,-1.809933546424185,99,South,Clothing,angry about late shipment,0,0,POSITIVE,0.506930049488415
-1.0776499834835591,2.328805625900489,-0.3790585830885197,-2.715312221075516,0.3397606994357137,0.005510801877087,0.84993104336094,-0.2213202551694133,100,West,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
-1.5471171881155246,-0.5342646244236395,-0.4719631026700847,-3.811864027710965,2.1237540950743843,3.922994060262036,-2.007764246766513,2.605380810529467,101,West,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
0.2035140969778919,-1.3335321553567268,1.2584353028923545,1.0766178119513474,1.6780650661186796,-0.4636360072473726,-2.5344810177386825,-1.383112861444092,102,West,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
0.8179811183138987,-0.863822004501799,2.962415982031983,2.4792165397270187,0.0056644620836245,-3.0615676369731006,-1.3892075530440624,-2.181957080132239,103,North,Sports,unsatisfied with delivery,0,0,NEGATIVE,0.5624800418921669
-0.0654436147131894,3.793642506007743,-0.8512722636104516,-3.1137047810776037,-0.399838022752855,-1.5781339178801497,2.567879345917798,0.3875775676525907,104,East,Sports,neutral experience,1,1,NEGATIVE,0.5213909302831953
-1.8044322147238208,0.0349670792631107,1.0930020145907415,2.183884838501767,0.7849311324650783,1.4096813264441623,-1.6472482099938577,-6.149300410729308,105,West,Sports,happy with customer support,1,1,POSITIVE,0.5380888770082332
0.7202851978217872,0.4014878460714317,-1.7682614649751345,1.5259444492105518,-0.280733702343207,0.5967671651457647,1.0303382957912277,-1.4474450177320657,106,East,Electronics,angry about late shipment,0,0,POSITIVE,0.506930049488415
-0.433065738533585,-0.5766497057956574,-2.5816369355214324,0.8690077957864243,2.675997396488945,2.4808346934465924,-1.932940131548082,-2.812791461415193,107,East,Electronics,very satisfied with product,0,0,POSITIVE,0.5207079803479763
0.3442863987984619,-1.2502501594212685,0.3152887561927275,2.479563546085819,-0.3033399238001109,-0.8462042918501553,-0.5040015835623349,-1.3886862486326512,108,East,Clothing,very satisfied with product,0,0,POSITIVE,0.5207079803479763
-0.0891490832003127,1.4737118988034892,-1.4035082150065352,-1.2813540792476474,2.815392509772841,-1.1929201056866592,-1.245033181586472,-1.9019995149103432,109,West,Clothing,excited about the product,0,0,NEGATIVE,0.5070604166413568
0.7601637685692177,-0.2879771643940704,1.3315074522155768,1.7783658696977125,1.6146310593827349,-1.5560980525804569,-1.9833226986141,-3.084471883759187,110,North,Electronics,neutral experience,1,1,NEGATIVE,0.5213909302831953
0.1551291747498719,1.8978554797578149,0.946917655146516,-1.5713537963158386,0.5770580628521744,-0.6823205463649187,0.1531223811135881,-0.7251159936404534,111,East,Home,excited about the product,0,0,NEGATIVE,0.5070604166413568
1.5553608400376389,2.277772900009277,-0.3839580906683824,0.3703311060320157,1.084905269662264,-1.8012911083796794,0.4651859844839393,-2.6601034865302253,112,North,Clothing,angry about late shipment,0,0,POSITIVE,0.506930049488415
-0.2997471416265963,-0.3705075487052665,1.3062071811646816,-4.258020430757927,3.512852999711063,2.474986783424379,-3.465284811392604,2.6811943982251543,113,North,Home,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
0.3289436731037476,-2.226887230213606,0.0171071975215097,-2.964907757706208,4.03173260829392,1.8704412208656616,-4.237705626323265,3.860791401264164,114,South,Home,excited about the product,1,1,NEGATIVE,0.5070604166413568
-3.9255549099247102,2.967137581334585,0.3182333018704929,-4.435470176620554,-0.2486671889625988,0.8021739050025727,0.9659970501122692,-0.9472994103569672,115,South,Clothing,neutral experience,0,0,NEGATIVE,0.5213909302831953
-0.7695161064196878,0.8715180061702361,0.2805808572600763,-3.2109890379301285,2.386659978345205,1.2020824840702111,-1.7358480648854406,0.5634030723062042,116,East,Electronics,excited about the product,1,1,NEGATIVE,0.5070604166413568
-0.2235349157316644,-2.2124731404788185,0.3372147669548806,1.3692020152608515,1.5112747478147714,-0.299872172763606,-2.5533690194321443,-0.634566238610923,117,South,Sports,excited about the product,1,1,NEGATIVE,0.5070604166413568
-0.303106680450139,1.7058382283148372,1.842501524501539,-0.786276927589405,1.2171996943449328,-0.7875003866617039,-0.9653141063095024,-2.8501020112341364,118,South,Home,neutral experience,0,0,NEGATIVE,0.5213909302831953
-3.005810259162165,0.5636744414440014,1.3810769401818344,-0.8465466046183864,-0.2856668859459395,3.128220903067058,-0.5897581639243467,-2.9291520360029404,119,West,Clothing,angry about late shipment,1,1,POSITIVE,0.506930049488415
0.114883519108577,-1.0265229365356994,1.066530484492089,-0.202438901150232,2.346448946065842,-0.4906916621139299,-2.8313364789797304,-0.4870963528189644,120,East,Sports,very satisfied with product,1,1,POSITIVE,0.5207079803479763
0.1183381067661544,-0.3503183561506051,0.8623739397764809,-3.49778137754233,3.024708005030893,0.9671541996853834,-2.8163742256614133,2.721402706092565,121,South,Clothing,very satisfied with product,1,1,POSITIVE,0.5207079803479763
1.586136377388757,0.8869952557382257,0.8317153200486909,-0.4949143151945833,0.8558637781775681,-1.2740713703432345,-0.2802013309068036,0.2148386090091301,122,North,Electronics,angry about late shipment,0,0,POSITIVE,0.506930049488415
-1.2946300126667885,-1.4566791537798989,-2.020395200588429,-1.9188304762436303,2.14247598262513,2.292325917704159,-1.9515251549802484,2.005136256538023,123,South,Sports,unsatisfied with delivery,1,1,NEGATIVE,0.5624800418921669
-3.0991268274190023,0.3800807264483279,2.501652524902504,1.2063561789853123,-1.0283699840545155,2.0234662395784926,-0.5755269560820827,-5.327645471531061,124,South,Clothing,angry about late shipment,1,1,POSITIVE,0.506930049488415
-1.5853947280008494,-1.397502596430111,0.6309135265616179,-0.5277170445613916,2.538083395930677,-2.076744928708844,-3.2742198053830096,-0.8055264515627745,125,East,Home,happy with customer support,0,0,POSITIVE,0.5380888770082332
